Brand,Model Name,Series,ScreenSize,processorFrequency,Rear Camera MP,frontCameraMP,operatingSystem,ramIn,batteryCapacity,InternalStorage,url,Color
LEMON,Dabang 400,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,2800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Dabang+400.jpg,N/A
LEMON,Dabang 500,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,2800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Dabang+500.jpg,N/A
LEMON,Lemon 106,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lemon+106.jpg,N/A
LEMON,Lemon 197,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lemon+197.jpg,N/A
LEMON,Selfie 181,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,2000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Selfie+181.jpg,N/A
LEMON,Star 1,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Star+1.jpg,N/A
LEMON,Star 4,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Star+4.jpg,N/A
LEMON,Blaze 501,Smart Phones,5,1.3GHz Quad-core,5,2,5.1,1,2200,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Blaze+501.jpg,N/A
LEMON,Blaze Plus 502,Smart Phones,5,1.3GHz Quad-core,8,5,5.1,2,2200,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Blaze+Plus+502.jpg,N/A
LEMON,Classic 451,Smart Phones,4.5,1.3GHz Quad-core,5,2,6,1,2100,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Classic+451.jpg,N/A
LENOVO,K8 Note 3 Gb,K Series,5.5,1.4GHz Quad-core,13,13,Android 7.1.1,3,4000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K8+Note+3+Gb.jpg,"Fine Gold, Venom Black"
LENOVO,K8 Note 4Gb,K Series,5.5,1.4GHz Quad-core,13,13,Android 7.1.1,4,4000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K8+Note+4Gb.jpg,"Fine Gold, Venom Black"
LENOVO,K6 Power 3Gb,K Series,5,1.4GHz Octa-core,13,8,Android 6.0.1,3,4000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K6+Power+3Gb.jpg,"Gold, Dark Grey, Silver"
LENOVO,K6 Power 4Gb,K Series,5,1.4GHz Octa-core,13,8,Android 6.0.1,4,4000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K6+Power+4Gb.jpg,"Gold, Dark Grey, Silver"
LENOVO,K6 Note 3Gb,K Series,5.5,1.4GHz Octa-core,16,8,Android 6.0.1,3,4000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K6+Note+3Gb.jpg,"Dark Grey, Gold, Silver"
LENOVO,K6 Note 4Gb,K Series,5.5,1.4GHz Octa-core,16,8,Android 6.0.1,4,4000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K6+Note+4Gb.jpg,"Dark Grey, Gold, Silver"
LEPHONE,K11,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K11.jpg,N/A
LEPHONE,K1,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K1.jpg,N/A
LEPHONE,K10,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K10.jpg,N/A
LEPHONE,K7,K Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K7.jpg,N/A
LEPHONE,Sleek9,Others,2.4,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Sleek9.jpg,N/A
LEPHONE,L1,Others,2.3,N/A,N/A,N/A,N/A,N/A,2500,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L1.jpg,N/A
LEPHONE,W8,W Series,4.7,1.3GHz Quad-core,8,5,6,2,2000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W8.jpg,N/A
LEPHONE,W7R,W Series,5,1.3GHz Quad-core,5,2,6,2,2000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W7R.jpg,N/A
LEPHONE,W21,W Series,5.5,1.3GHz Quad-core,8,5,6,2,2500,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W21.jpg,N/A
LEPHONE,W10,W Series,5,1.3GHz Quad-core,5,2,6,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W10.jpg,N/A
LEPHONE,W9,W Series,5.5,N/A,5,N/A,5.1,1,2500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W9.jpg,N/A
LEPHONE,W2,W Series,4.5,1.3GHz Quad-core,2,0.3,6,1,1500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W2.jpg,N/A
LEPHONE,W12,W Series,5,1.3GHz Quad-core,8,2,6,1,2000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W12.jpg,N/A
LEPHONE,W11,W Series,5,1.3GHz Quad-core,8,2,6,1,2000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W11.jpg,N/A
LEPHONE,W7+,W Series,5,1.3GHz Quad-core,5,2,6,1,1800,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W7%2B.jpg,"Black, Gold, White"
LEPHONE,W7,W Series,5,1.3GHz Quad-core,5,2,6,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/W7.jpg,N/A
LG,Lg G6,G Series,5.7,Qualcomm Snapdragon 821,13,5,7,4,3300,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lg+G6.jpg,"Ice Platinum, Astro Black, Mystic White"
LG,G4 Mettalica,G Series,5.5,1.8GHz hexa-core,16,8,5.1,3,3000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G4+Mettalica.jpg,"Metallic Gray, Ceramic White, Shiny Gold, Black Leather, Brown Leather, Red Leather, Sky Blue Leather, Beige Leather, Yellow Leather"
LG,G4 Leather,G Series,5.5,1.8GHz hexa-core,16,8,5.1,3,3000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G4+Leather.jpg,"Metallic Gray, Ceramic White, Shiny Gold, Black Leather, Brown Leather, Red Leather, Sky Blue Leather, Beige Leather, Yellow Leather"
LG,K7I,K Series,5,1.1GHz quad-core,8,5,6,2,2500,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K7I.jpg,Brown
LG,K7 Lte,K Series,5,1.1GHz quad-core,5,5,5.1,1.5,2125,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K7+Lte.jpg,"Titan, Gold, White"
LG,K10 2016,K Series,5.3,1.2GHz quad-core,13,5,5.1,2,2300,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/K10+2016.jpg,"White, Indigo, Gold"
LG,Q6 Plus,Others,5.5,Octa-Core,13,5,7.1.1,4,3000,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Q6+Plus.jpg,"Astro Black, Ice Platinum, Marine Blue"
LG,Lg X Cam,Others,5.2,1.14GHz octa-core,13,8,6,2,2520,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lg+X+Cam.jpg,"Titan Silver, White, Gold, Pink Gold"
LG,Lg X Power,Others,5.3,1.3GHz quad-core,13,5,6,2,4100,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lg+X+Power.jpg,Black and Gold
LG,Lg V20,Others,5.7,1.6GHz quad-core,16,5,7,4,3200,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lg+V20.jpg,N/A
LG,Lg H442 Spirit Lte,Others,4.7,1.3GHz quad-core,8,5,5,1,2100,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lg+H442+Spirit+Lte.jpg,N/A
LG,Lg X Screen (K500I),Others,4.93,1.2GHz quad-core,13,8,6.0.1,2,2300,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lg+X+Screen+(K500I).jpg,"Black, White, Pink Gold"
LG,Nexus 5X 16 Gb Lgh791,Others,5.2,1.8GHz hexa-core,12.3,5,6,2,2700,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Nexus+5X+16+Gb+Lgh791.jpg,"Carbon Black, Frost White, Ice Blue"
LG,Max ( Lgx 160 ),Others,5,1.3GHz quad-core,8,5,5.1.1,1,2540,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Max+(+Lgx+160+).jpg,"White, Titan, Gold"
LG,Magna (Lgh 502F),Others,5,1.3GHz quad-core,8,5,5,1,2540,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Magna+(Lgh+502F).jpg,N/A
LG,Lg Stylus 3 (Lgm400Dk),Stylus,5.7,1.5GHz Octa-core,13,8,7,3,3200,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lg+Stylus+3+(Lgm400Dk).jpg,"Metallic Titan, Pink Gold"
LG,Lg Stylus 2 Plus,Stylus,5.7,1.2GHz Octa-core,16,8,6,3,3000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lg+Stylus+2+Plus.jpg,N/A
MAFE,Mega,4G Smart Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,,N/A
MAFE,Elegance,Feature Phones,2..4,N/A,N/A,N/A,N/A,N/A,3000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Elegance.jpg,N/A
MAFE,Energy,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,3000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Energy.jpg,N/A
MAFE,Glow,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Glow.jpg,N/A
MAFE,Gold,Feature Phones,2.8,N/A,N/A,N/A,N/A,N/A,1450,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Gold.jpg,N/A
MAFE,Guru,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1050,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Guru.jpg,N/A
MAFE,Guru Plus,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1050,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Guru+Plus.jpg,N/A
MAFE,Hero,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Hero.jpg,N/A
MAFE,Legend,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Legend.jpg,N/A
MAFE,Lite,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1050,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Lite.jpg,N/A
MAFE,Logan,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Logan.jpg,N/A
MAFE,Mafe X1,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1050,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Mafe+X1.jpg,N/A
MAFE,Micra,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1500,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Micra.jpg,N/A
MAFE,Mini,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1050,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Mini.jpg,N/A
MAFE,Nemo,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1050,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Nemo.jpg,N/A
MAFE,Nemo (Vibrator),Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1050,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Nemo+(Vibrator).jpg,N/A
MAFE,Omega Plus,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,850,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Omega+Plus.jpg,N/A
MAFE,Pro Plus,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Pro+Plus.jpg,N/A
MAFE,Pulse,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1080,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Pulse.jpg,N/A
MAFE,Solo,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Solo.jpg,N/A
MAFE,Spy,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,2400,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Spy.jpg,N/A
MAFE,Style,Feature Phones,2.8,N/A,N/A,N/A,N/A,N/A,2400,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Style.jpg,N/A
MAFE,Super,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,2400,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Super.jpg,N/A
MAFE,Trend,Feature Phones,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Trend.jpg,N/A
MAFE,Uno,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1050,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Uno.jpg,N/A
MAFE,X1 W/O Vibrator,Feature Phones,1.8,N/A,N/A,N/A,N/A,N/A,1050,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X1+W+O+Vibrator.jpg,N/A
MAFE,Air,Smart Phones,4,1.3GHz Quad-core,5,2,7,2,2000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Air.jpg,"Champagne Gold, Coffee"
MAFE,Shine 810,Smart Phones,5,1.3GHz Quad-core,5,2,6,1,2800,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Shine+810.jpg,N/A
MICROMAX FEATURE PHONES,X372,X Series,1.8,N/A,N/A,N/A,N/A,N/A,600,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X372.jpg,N/A
MICROMAX FEATURE PHONES,X371,X Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X371.jpg,N/A
MICROMAX FEATURE PHONES,X1I Power,X Series,2.4,N/A,N/A,N/A,N/A,N/A,1750,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X1I+Power.jpg,N/A
MICROMAX FEATURE PHONES,X424+,X Series,1.7,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X424%2B.jpg,N/A
MICROMAX FEATURE PHONES,X1I Pop,X Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X1I+Pop.jpg,N/A
MICROMAX FEATURE PHONES,X088+,X Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X088%2B.jpg,N/A
MICROMAX FEATURE PHONES,X725,X Series,2.4,N/A,N/A,N/A,N/A,N/A,1450,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X725.jpg,N/A
MICROMAX FEATURE PHONES,X751,X Series,2.4,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X751.jpg,N/A
MICROMAX FEATURE PHONES,X713,X Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X713.jpg,N/A
MICROMAX FEATURE PHONES,X409,X Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X409.jpg,N/A
MICROMAX FEATURE PHONES,X920,X Series,2.8,N/A,N/A,N/A,N/A,N/A,1450,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X920.jpg,N/A
MICROMAX FEATURE PHONES,X904,X Series,2.8,N/A,N/A,N/A,N/A,N/A,1200,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X904.jpg,N/A
MICROMAX FEATURE PHONES,X803,X Series,2.8,N/A,N/A,N/A,N/A,N/A,1750,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X803.jpg,N/A
MICROMAX FEATURE PHONES,X706,X Series,2.4,N/A,N/A,N/A,N/A,N/A,1200,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X706.jpg,N/A
MICROMAX FEATURE PHONES,X730,X Series,2.4,N/A,N/A,N/A,N/A,N/A,1750,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X730.jpg,N/A
MICROMAX FEATURE PHONES,X1I2017 Blk,X Series,2.4,N/A,N/A,N/A,N/A,N/A,1300,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X1I2017+Blk.jpg,N/A
MICROMAX FEATURE PHONES,X424,X Series,1.8,N/A,N/A,N/A,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X424.jpg,N/A
MICROMAX FEATURE PHONES,X570,X Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X570.jpg,N/A
MICROMAX FEATURE PHONES,X415,X Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X415.jpg,N/A
MICROMAX FEATURE PHONES,X412,X Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X412.jpg,N/A
MICROMAX FEATURE PHONES,X512,X Series,1.7,N/A,N/A,N/A,N/A,N/A,1750,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X512.jpg,N/A
MICROMAX FEATURE PHONES,X1I 2017,X Series,2.4,N/A,N/A,N/A,N/A,N/A,1750,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X1I+2017.jpg,N/A
MICROMAX FEATURE PHONES,X740,X Series,2.4,N/A,N/A,N/A,N/A,N/A,1200,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X740.jpg,N/A
MICROMAX FEATURE PHONES,X591,X Series,1.7,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/X591.jpg,N/A
MICROMAX SMART PHONES,Bharat 2 (Q402),Bharat,4,1.3GHz Quad-core,2,0.3,6,512MB,1300,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Bharat+2+(Q402).jpg,Gold
MICROMAX SMART PHONES,Bharat 3,Bharat,4.5,MediaTek MT6737M,5,5,7,1,1300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Bharat+3.jpg,Black
MICROMAX SMART PHONES,Bharat 4,Bharat,5,quad-core,5,5,7,1,2500,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Bharat+4.jpg,N/A
MICROMAX SMART PHONES,Bharat 5,Bharat,5.2,1.3GHz Quad-core,5,5,Android 7.0,1,5000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Bharat+5.jpg,N/A
MICROMAX SMART PHONES,Bharat 5+,Bharat,5.2,1.3GHz Quad-core,8,5,Android,2,5000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Bharat+5%2B.jpg,Black
MICROMAX SMART PHONES,Q402+ (Bharat 2+),Bharat,4,quad-core,5,2,7,1,1600,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Q402%2B+(Bharat+2%2B).jpg,Gold
MICROMAX SMART PHONES,Dual 5,Dual,5.5,1.4GHz Octa-core,13,13,Android 6.0,4,3200,128,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Dual+5.jpg,Gold
MICROMAX SMART PHONES,Selfie 3(E460),Others,5,Octa Core,16,13,7,3,3000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Selfie+3(E460).jpg,Black and Blue
MICROMAX SMART PHONES,C1 (Canvas 1),Others,5,1.3GHz Quad-core,8,5,7,2,2500,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/C1+(Canvas+1).jpg,"Matte Black, Chrome Black"
MICROMAX SMART PHONES,Canvas Infinity,Others,5.7,1.4GHz Quad-core,13,16,7.1.2,3,2900,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Canvas+Infinity.jpg,Black
MICROMAX SMART PHONES,Canvas Infinity Pro,Others,5.7,Octa Core,20,16,7.1,4,3000,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Canvas+Infinity+Pro(Scheme+400+-).jpg,N/A
MICROMAX SMART PHONES,Bharat 2 Ultra,Q Series,4,1.3GHz Quad-core,2,0.3,6,512MB,1300,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Bharat+2+Ultra.jpg,N/A
MICROMAX SMART PHONES,Q427+ Canvas Unite 4 Plus,Q Series,5,1GHz Quad-core,8,5,6,2,2500,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Q427%2B+Canvas+Unite+4+Plus.jpg,N/A
MICROMAX SMART PHONES,Q4310 Canvas 2 (2017),Q Series,5,1.3GHz Quad-core,13,5,7,3,3050,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Q4310+Canvas+2+(2017).jpg,"Champagne, Black"
MICROMAX SMART PHONES,Selfie 2 (Q4311)/Selfie 2 Note(Q4501),Q Series,5.2,1.3GHz Quad-core,13,8,7,3,3000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Selfie+2+(Q4311)+Selfie+2+Note(Q4501).jpg,N/A
MICROMAX SMART PHONES,Canvas Plex,Tab,8,1.3GHz Quad-core,5,2,5.1,3,3000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Canvas+Plex.jpg,Gold
MICROMAX SMART PHONES,Canvas Tab P701 Plus,Tab,7,1GHz Quad-core,5,2,5.1,2,3500,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Canvas+Tab+P701+Plus.jpg,"Blue, Grey"
MICROMAX SMART PHONES,P701 Tab,Tab,7,1GHz Quad-core,5,2,5.1,1,3500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P701+Tab.jpg,"Blue, Grey"
MICROMAX SMART PHONES,P802,Tab,8,1GHz Quad-core,5,2,6,2,4000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P802.jpg,Grey
MICROMAX SMART PHONES,Q4101 Vdeo 2,Vdeo,4.5,1.3GHz Quad-core,5,2,6,1,1800,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Q4101+Vdeo+2.jpg,N/A
MICROMAX SMART PHONES,Vdeo 1,Vdeo,4,1.3GHz Quad-core,5,2,6,1,1600,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Vdeo+1.jpg,N/A
MICROMAX SMART PHONES,Vdeo 3 Q4202,Vdeo,4,qualcomm snapdragon,5,2,6,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Vdeo+3+Q4202.jpg,N/A
MICROMAX SMART PHONES,Vdeo 4,Vdeo,5,1.1GHz Quad-core,8,2,6,1,4000,8,,N/A
MOTOROLA,G5S,G Series,5.2,1.4GHz Octa-core,16,5,Android 7.1,4,3000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G5S.jpg,"Lunar Grey, Fine Gold"
MOTOROLA,Moto G5,G Series,5,1.4GHz Octa-core,13,5,Android 7.0,3,2800,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+G5.jpg,"Lunar Grey, Fine Gold"
MOTOROLA,Moto G5 S Plus 3 Gb,G Series,5.5,2GHz Octa-core,13,8,Android 7.1,3,3000,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+G5+S+Plus+3+Gb.jpg,"Lunar Gray, Blush Gold"
MOTOROLA,Moto G5 S Plus 4Gb,G Series,5.5,2GHz Octa-core,13,8,Android 7.1,4,3000,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+G5+S+Plus+4Gb.jpg,"Lunar Gray, Blush Gold"
